amenitiesId,amenities
TOKAMT351,"['Cable TV', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Long term stays allowed', 'Hot water kettle', 'Kitchenette', 'Mini fridge', 'Dining table', 'Freezer', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Clothing storage']"
TOKAMT352,"['Elevator', 'Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Smart lock', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Body soap', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Rice maker', 'Conditioner']"
TOKAMT353,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Private entrance', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Rice maker']"
TOKAMT354,"['Wifi', 'Dryer', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Keypad', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Patio or balcony', 'Long term stays allowed']"
TOKAMT355,"['Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Keypad', 'Private entrance', 'Hot water', 'Extra pillows and blankets', 'Microwave', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Dining table', 'Shower gel', 'Cleaning products']"
TOKAMT356,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Lockbox', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Hot water kettle', 'Bidet', 'Conditioner']"
TOKAMT357,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Patio or balcony', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Kitchenette', 'Mini fridge', 'Bidet', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage']"
TOKAMT358,"['Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Conditioner', 'Cleaning products', 'Wine glasses']"
TOKAMT359,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']"
TOKAMT360,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Shower gel']"
TOKAMT361,"['Elevator', 'Wifi', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Heating', 'Air conditioning', 'Smoke alarm', 'Private entrance', 'Bathtub', 'Hot water', 'Long term stays allowed', 'Mini fridge', 'Shower gel']"
TOKAMT362,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']"
TOKAMT363,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']"
TOKAMT364,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']"
TOKAMT365,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Cooking basics']"
TOKAMT366,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Private entrance', 'Hot water', 'Refrigerator', 'Dishes and silverware', 'Hot water kettle', 'Shower gel', 'Conditioner', 'Drying rack for clothing']"
TOKAMT367,"['Free parking on premises', 'Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance']"
TOKAMT368,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Lockbox', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Rice maker', 'Conditioner']"
TOKAMT369,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Crib', 'Pack ’n play/Travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Lake access', 'Outdoor dining area', 'Outdoor furniture']"
TOKAMT370,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Lockbox', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Mini fridge', 'Laundromat nearby', 'Cleaning products']"
TOKAMT371,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Lockbox', 'Private entrance', 'Bathtub', 'Game console', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products']"
TOKAMT372,"['Wifi', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Lockbox', 'Cooking basics']"
TOKAMT373,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Keypad', 'Bathtub', 'Baby bath', 'High chair', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Dining table', 'Laundromat nearby']"
TOKAMT374,"['Wifi', 'Kitchen', 'Iron', 'Hair dryer', 'Washer', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Smart lock']"
TOKAMT375,"['Wifi', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Essentials', 'Washer', 'First aid kit', 'Lock on bedroom door', 'Microwave', 'Refrigerator']"
TOKAMT376,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Freezer', 'Conditioner']"
TOKAMT377,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Bathtub', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Freezer', 'Conditioner']"
TOKAMT378,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Freezer', 'Conditioner', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT379,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Rice maker', 'Cleaning products']"
TOKAMT380,"['Elevator', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Bathtub', 'Hot water', 'Body soap', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Conditioner']"
TOKAMT381,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Private entrance', 'Children’s dinnerware', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics']"
TOKAMT382,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher']"
TOKAMT383,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'First aid kit', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage']"
TOKAMT384,"['Elevator', 'Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Lockbox', 'Private entrance', 'Bathtub', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Shower gel']"
TOKAMT385,"['Elevator', 'Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Hot water kettle', 'Kitchenette', 'Dining table', 'Outdoor furniture', 'Freezer', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT386,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Body soap', 'Cleaning products', 'Conditioner', 'Bed linens', 'Room-darkening shades', 'Ethernet connection', 'Dishes and silverware', 'Hot water kettle', 'Microwave', 'Refrigerator', 'Laundromat nearby', 'Private entrance', 'Paid parking on premises', 'Long term stays allowed']"
TOKAMT387,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Microwave', 'Hot water kettle', 'Mini fridge']"
TOKAMT388,"['Free parking on premises', 'Cable TV', 'Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'High chair', 'Window guards', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Hot water kettle', 'Ceiling fan', 'Bidet', 'Mosquito net', 'Dining table', 'Freezer', 'Rice maker', 'Board games', 'Shower gel', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage', 'Wine glasses']"
TOKAMT389,"['Shampoo', 'Hair dryer', 'Essentials', 'Heating', 'Air conditioning', 'Hot water', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smoke alarm']"
TOKAMT390,"['Wifi', 'Kitchen', 'Dryer', 'Iron', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Patio or balcony', 'Backyard', 'Long term stays allowed', 'Hot water kettle', 'Bidet', 'Dining table', 'Freezer', 'Rice maker', 'Shower gel', 'Conditioner', 'Cleaning products', 'Clothing storage']"
TOKAMT391,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed']"
TOKAMT392,[]
TOKAMT393,"['Wifi', 'Kitchen', 'Dryer', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']"
TOKAMT394,"['Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens']"
TOKAMT395,"['Wifi', 'Kitchen', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Building staff', 'Microwave', 'Refrigerator', 'Cooking basics', 'Stove']"
TOKAMT396,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Fire extinguisher', 'Smart lock', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Body soap', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Hot water kettle', 'Kitchenette', 'Bidet', 'Dining table', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
TOKAMT397,"['Wifi', 'Kitchen', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove']"
TOKAMT398,"['Wifi', 'Kitchen', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Fire extinguisher', 'Lockbox', 'Bathtub', 'Hot water', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Hot water kettle', 'Dining table', 'Rice maker', 'Shower gel', 'Conditioner', 'Clothing storage']"
TOKAMT399,"['Elevator', 'Wifi', 'Dryer', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Keypad', 'Private entrance', 'Hot water', 'Dishes and silverware']"
TOKAMT400,"['Elevator', 'Wifi', 'Kitchen', 'Dryer', 'Iron', 'TV', 'Shampoo', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Heating', 'Dedicated workspace', 'Air conditioning', 'Paid parking off premises', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Smart lock', 'Private entrance', 'Bathtub', 'High chair', 'Crib', 'Room-darkening shades', 'Hot water', 'Body soap', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Bidet', 'Dining table', 'Toaster', 'Freezer', 'Rice maker', 'Conditioner', 'Laundromat nearby', 'Cleaning products', 'Drying rack for clothing', 'Clothing storage']"
