listingId,airbnbPropertyId,bedrooms,bathrooms,maxGuests,listingTitle,propertyType,listingType,listingURL,pictureURL,createdDate,cancellationPolicy,instantBookable,petsAllowed
TORLIS94,51747431,3,2,6,"Mid Century Modern 3 BR in Cabbagetown, TO",Entire home,entire_home,http://airbnb.com/rooms/51747431,https://a0.muscache.com/im/pictures/miso/Hosting-51747431/original/a151a339-b17c-48a2-80c3-29f2920002d1.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS95,31840017,1,1,2,"Private washroom,walkable to subway,near airport",Private room in home,private_room,http://airbnb.com/rooms/31840017,https://a0.muscache.com/im/pictures/0e4b184f-ff5b-4823-b9a7-ce77733c2685.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS96,24806429,1,1,2,Olive room (7km from YYZ Pearson Airport),Private room in home,private_room,http://airbnb.com/rooms/24806429,https://a0.muscache.com/im/pictures/9aba48c3-66bc-4495-9979-ad151012e9a6.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS97,30952695,1,1,2,HumberBay Park! Airport!  Downtown Toronto! Clean!,Entire condo,entire_home,http://airbnb.com/rooms/30952695,https://a0.muscache.com/im/pictures/a8a1b3be-b7d9-4aca-a11b-82eb54078082.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS98,7.72412E+17,1,1,3,Modern entire basement unit as a guest suite,Private room in home,private_room,http://airbnb.com/rooms/772411640275572478,https://a0.muscache.com/im/pictures/miso/Hosting-772411640275572478/original/41f6420e-501a-42eb-97f7-5cadea01c797.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS99,9.7558E+17,1,1,4,"Deluxe Lakeview 1BR,Dwntn Toronto",Entire rental unit,entire_home,http://airbnb.com/rooms/975579936250038887,https://a0.muscache.com/im/pictures/5c597d65-70fe-4945-9f3c-628343395066.jpg?aki_policy=small,19/09/2023,Not Specified,False,False
TORLIS100,42836224,1,1,1,Cozy Private Room near Trinity Bellwoods Park,Private room in townhouse,private_room,http://airbnb.com/rooms/42836224,https://a0.muscache.com/im/pictures/10134338-4a44-42da-99f3-6190fd1f59ef.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS101,1066718,1,1,2,Entire Suite with Private Entry/Bath/Patio/Quiet,Private room in guest suite,private_room,http://airbnb.com/rooms/1066718,https://a0.muscache.com/im/pictures/airflow/Hosting-1066718/original/f6fa5db3-fee6-42a5-af91-9c95f5c2e98e.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS102,36798846,1,1,2,Cozy condo in the  ️ of downtown,Entire condo,entire_home,http://airbnb.com/rooms/36798846,https://a0.muscache.com/im/pictures/caf2f3ee-10c1-4760-a192-0e25b97bb72a.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS103,7.85389E+17,2,2,4,Luxury Penthouse Lake/City View,Entire rental unit,entire_home,http://airbnb.com/rooms/785389133025106509,https://a0.muscache.com/im/pictures/miso/Hosting-785389133025106509/original/b36ab5a6-7764-4483-a300-a6f11dc99073.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS104,21197827,1,1,2, ️Stunning 1BR ️Kensington Market ️Chinatown ️,Entire condo,entire_home,http://airbnb.com/rooms/21197827,https://a0.muscache.com/im/pictures/miso/Hosting-21197827/original/7a76aab6-172c-4c16-976a-585c8ef45510.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS105,8.70236E+17,1,1,3,1 bedroom cute basement,Entire rental unit,entire_home,http://airbnb.com/rooms/870236061746930163,https://a0.muscache.com/im/pictures/miso/Hosting-870236061746930163/original/1395f5cc-d2b6-4afa-8af0-2b58c532a6e6.jpeg?aki_policy=small,12/09/2023,Not Specified,False,False
TORLIS106,42659440,1,1,2,"Stylish 1 bedroom, great location",Entire rental unit,entire_home,http://airbnb.com/rooms/42659440,https://a0.muscache.com/im/pictures/763f3b62-936a-47e0-b7e7-f24fdad5c055.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS107,2988248,3,2,8,Luxe Life in  Little Italy Dwtn 3 bed Open Concept,Entire home,entire_home,http://airbnb.com/rooms/2988248,https://a0.muscache.com/im/pictures/miso/Hosting-2988248/original/c0ab5514-2719-4fd1-87c7-f1f28e657445.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS108,16382985,2,1,6,"Updated, Ivy-Covered Charm Steps from Casa Loma",Entire rental unit,entire_home,http://airbnb.com/rooms/16382985,https://a0.muscache.com/im/pictures/35f6e358-8d05-4f6b-890a-f76ca300520e.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS109,44124117,2,2,4,2-Story Townhouse | 100% Walk Score | Free Parking,Entire townhouse,entire_home,http://airbnb.com/rooms/44124117,https://a0.muscache.com/im/pictures/1a43a379-feed-4d21-b79e-ed9a1b1e9455.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS110,43912785,1,1,1,"Entire 1bedroom apartment w parking,15 to airport",Entire home,entire_home,http://airbnb.com/rooms/43912785,https://a0.muscache.com/im/pictures/5a9fd453-07ec-4494-886f-e1ab562b3f94.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS111,27403613,3,2,6,Stylish Large Central 3 Bedroom 3 Level House,Entire home,entire_home,http://airbnb.com/rooms/27403613,https://a0.muscache.com/im/pictures/miso/Hosting-27403613/original/167ade1f-0110-4004-80ea-2a4f2f645e4b.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS112,17762866,1,1,2,Charming place in Old  Town Toronto,Entire condo,entire_home,http://airbnb.com/rooms/17762866,https://a0.muscache.com/im/pictures/be1bf77a-57a8-4d5f-8de0-7bab06f7c010.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS113,20902125,1,1,3,stunning apartment,Entire rental unit,entire_home,http://airbnb.com/rooms/20902125,https://a0.muscache.com/im/pictures/f9016684-eafd-46f4-b207-7081042ed6fc.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS114,7292203,1,1,3,The High Park Hideway,Private room in guest suite,private_room,http://airbnb.com/rooms/7292203,https://a0.muscache.com/im/pictures/6595ff36-cc8b-4013-a6f7-265a84f208e2.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS115,18408663,1,1,2,"Cosy BR, own bathroom, TV, 3mins to subway stn",Private room in home,private_room,http://airbnb.com/rooms/18408663,https://a0.muscache.com/im/pictures/miso/Hosting-18408663/original/2c85efa1-1da9-475d-a21b-ee9476febec1.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS116,44657896,Studio,1,2,Cozy Toronto Apartment (103),Entire rental unit,entire_home,http://airbnb.com/rooms/44657896,https://a0.muscache.com/im/pictures/c5da66e4-f5a4-43d8-929e-9c569be5cd65.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS117,14935918,1,1,1,Deluxe Single Bedroom In Trinity Bellwoods Park,Private room in townhouse,private_room,http://airbnb.com/rooms/14935918,https://a0.muscache.com/im/pictures/ca450e18-78cd-4678-91b0-72dd0c11736e.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS118,14389097,1,1,4,Ace-Location Walk everywhere 1BD Work,Entire rental unit,entire_home,http://airbnb.com/rooms/14389097,https://a0.muscache.com/im/pictures/7be6a687-f7f2-4a20-81fd-61f0e391fe02.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS119,38825784,1,1,1,Guest Suite. 1 Bdrm. Ensuite Bath. Balcony.,Private room in condo,private_room,http://airbnb.com/rooms/38825784,https://a0.muscache.com/im/pictures/50b1d3be-2e27-4096-8c7a-4278f04633d3.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS120,15970302,1,1,2,Spacious One Bed Condo in Heart of King West,Entire condo,entire_home,http://airbnb.com/rooms/15970302,https://a0.muscache.com/im/pictures/9962c49b-4988-4e41-81a6-a502359aed93.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS121,15929205,1,1,4,New Luxurious 1BR condo in the Heart of Downtown,Entire rental unit,entire_home,http://airbnb.com/rooms/15929205,https://a0.muscache.com/im/pictures/a27743b5-6212-47be-8dd6-09cf6c4dd477.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS122,24371570,Studio,1,2,Stylish studio In the  Financial District,Entire condo,entire_home,http://airbnb.com/rooms/24371570,https://a0.muscache.com/im/pictures/029845e7-f0e9-4100-a86b-a783ea1d0178.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS123,14564854,Studio,1,2,Art Deco Living in Coveted Little Italy,Entire rental unit,entire_home,http://airbnb.com/rooms/14564854,https://a0.muscache.com/im/pictures/f880077b-5c07-4bb8-bcf1-ab7c1178d8bf.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS124,14118230,1,1,4,"Loft Style Harbord Village-Little Italy, Sleeps 4",Entire rental unit,entire_home,http://airbnb.com/rooms/14118230,https://a0.muscache.com/im/pictures/miso/Hosting-14118230/original/b3904fcf-d26b-436f-94e2-0f35080fbe74.png?aki_policy=small,31/07/2023,moderate,False,False
TORLIS125,7.91922E+17,1,1,1,Spacious one bedroom home,Private room in home,private_room,http://airbnb.com/rooms/791922336793975777,https://a0.muscache.com/im/pictures/miso/Hosting-791922336793975777/original/0272d5d0-e814-40d9-99a2-9f07a3b103f0.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS126,22175206,1,1,2,Contemporary guest ensuite in Annex neighbourhood.,Entire guest suite,entire_home,http://airbnb.com/rooms/22175206,https://a0.muscache.com/im/pictures/da4299cf-e0c0-45da-897a-9295f81b6f9b.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS127,53239377,1,1,2,Charming renovated  1-bedroom suite in the Annex,Entire guest suite,entire_home,http://airbnb.com/rooms/53239377,https://a0.muscache.com/im/pictures/miso/Hosting-53239377/original/b6be92e8-583e-4557-ad42-e1bbc6375bfa.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS128,45258737,2,1,4,Sweet Home 5G,Entire condo,entire_home,http://airbnb.com/rooms/45258737,https://a0.muscache.com/im/pictures/1d545c85-6900-4468-8785-fcd004b8f514.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS129,40876050,Studio,1,2,Renovated Bachelor Unit + Free Parking,Entire rental unit,entire_home,http://airbnb.com/rooms/40876050,https://a0.muscache.com/im/pictures/c03be5ac-5f76-4e36-94ff-16f52e70509a.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS130,5.96338E+17,1,1,4,Lovely private apartment in midtown Toronto,Entire rental unit,entire_home,http://airbnb.com/rooms/596338164836462715,https://a0.muscache.com/im/pictures/fcf61e38-485f-47f0-bbbc-87f39d973460.jpg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS131,9845157,1,1,1,1 BDR in Charming Brownstone!,Private room in rental unit,private_room,http://airbnb.com/rooms/9845157,https://a0.muscache.com/im/pictures/cda8c25a-38ae-4baa-b0ff-536f57ddeb6a.jpg?aki_policy=small,12/12/2022,moderate,False,False
TORLIS132,46624169,2,1,4,"Charming Cabbagetown Cottage, Toronto City Centre",Entire home,entire_home,http://airbnb.com/rooms/46624169,https://a0.muscache.com/im/pictures/miso/Hosting-46624169/original/2e544e36-764c-438a-8a7d-03b653f6f328.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS133,32540762,Studio,1,1,Entire Downtown Studio Apartment _,Private room in home,private_room,http://airbnb.com/rooms/32540762,https://a0.muscache.com/im/pictures/a96e80d0-42e8-4a05-840d-bdf8b7ac61b9.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS134,26405219,2,2,4,"Elegant, Restored Victorian House With a BBQ in Cabbagetown",Entire townhouse,entire_home,http://airbnb.com/rooms/26405219,https://a0.muscache.com/im/pictures/189bef31-6c7a-4910-9108-4737f8526fad.jpg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS135,8.58917E+17,2,2,6,High End 6 people Apartment Islington Etobicoke,Entire condo,entire_home,http://airbnb.com/rooms/858916647170329134,https://a0.muscache.com/im/pictures/miso/Hosting-858916647170329134/original/aab4ce1d-7a0a-4deb-988b-fa4f4fddc4b9.jpeg?aki_policy=small,22/05/2023,Not Specified,False,False
TORLIS136,36795693,3,3,5,Three bedrooms elegance house at Bloor/ Royal York,Entire home,entire_home,http://airbnb.com/rooms/36795693,https://a0.muscache.com/im/pictures/0adfb8c2-e5e5-4af6-91f7-abe66f9adaf6.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS137,16533020,2,1,4,Spacious 2BrmBsmtApt in Luxury House,Entire home,entire_home,http://airbnb.com/rooms/16533020,https://a0.muscache.com/im/pictures/a15185d4-b98e-43ac-b0b5-67636eb2b0a7.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS138,26662976,1,1,4,2nd Floor Private Entrance Cozy Suite n/Airport,Private room in home,private_room,http://airbnb.com/rooms/26662976,https://a0.muscache.com/im/pictures/miso/Hosting-26662976/original/af37d9d0-3b21-47dc-b0e7-4ce1cd1f5868.jpeg?aki_policy=small,31/07/2023,flexible,False,False
TORLIS139,52991158,1,1,2,1 bedroom Apartment with a scenic park view - 104,Entire rental unit,entire_home,http://airbnb.com/rooms/52991158,https://a0.muscache.com/im/pictures/miso/Hosting-52991158/original/8345d64c-cbe0-43ab-a755-191e547beba1.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS140,50573317,1,1,4,Lovely Private Studio with Separate Entrance,Private room in home,private_room,http://airbnb.com/rooms/50573317,https://a0.muscache.com/im/pictures/miso/Hosting-50573317/original/1bbf3327-5ecc-44f3-a617-773ccc2212b8.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS141,9.65824E+17,1,2,2,Toronto GREAT location room!,Private room in home,private_room,http://airbnb.com/rooms/965823788558124590,https://a0.muscache.com/im/pictures/hosting/Hosting-965823788558124590/original/ac6c1e39-7572-462e-81b6-3cb99ce9850f.jpeg?aki_policy=small,12/09/2023,Not Specified,False,False
TORLIS142,8.7911E+17,Studio,1,2,Downtown Studio by Kensington,Entire rental unit,entire_home,http://airbnb.com/rooms/879110300331039612,https://a0.muscache.com/im/pictures/miso/Hosting-879110300331039612/original/046c9146-806d-445f-8ecc-f46d969c5977.jpeg?aki_policy=small,31/07/2023,Not Specified,False,False
TORLIS143,7486942,1,1,1,Cozy Central Downtown Room in Tourist District,Private room in condo,private_room,http://airbnb.com/rooms/7486942,https://a0.muscache.com/im/pictures/542d4cc0-7814-4c64-b8d5-2c3934c9ff87.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS144,37914688,1,1,2,Spacious Unit Central to Downtown Toronto,Entire condo,entire_home,http://airbnb.com/rooms/37914688,https://a0.muscache.com/im/pictures/e6207120-ee4a-4057-8f03-7f8199df270a.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS145,16203686,1,2,2,"Perfect Location, Stunning View, Big Bright Condo",Entire rental unit,entire_home,http://airbnb.com/rooms/16203686,https://a0.muscache.com/im/pictures/367bb252-357f-489b-ba24-2094d3b37e6f.jpg?aki_policy=small,31/07/2023,better_strict_with_grace_period,False,False
TORLIS146,41461555,1,1,2,1B:Downtown/Univ ofToronto/OCAD/AGO/Kensington/UHN,Private room in home,private_room,http://airbnb.com/rooms/41461555,https://a0.muscache.com/im/pictures/93c9736e-2ca0-4801-ab91-2046142ceaf8.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS147,29634849,Studio,1,2,Central Studio Close to Everything,Entire rental unit,entire_home,http://airbnb.com/rooms/29634849,https://a0.muscache.com/im/pictures/074d90ed-fb75-4ac6-9a5d-fbd4142519a8.jpg?aki_policy=small,22/07/2022,flexible,False,False
TORLIS148,43363485,1,1,1,An All Inclusive Private Room In Heart of Downtown,Private room in rental unit,private_room,http://airbnb.com/rooms/43363485,https://a0.muscache.com/im/pictures/4f919049-fcc1-4328-b7e2-ae28f7540d9e.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS149,22062857,1,1,2,Spacious Private unit in Kensington Market,Entire rental unit,entire_home,http://airbnb.com/rooms/22062857,https://a0.muscache.com/im/pictures/9a0edfdf-a2c7-41b7-8cfe-f8ee42bd2d61.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS150,53236834,1,1,4,Prestigious Yorkville Condo w/ Free Valet Parking,Entire condo,entire_home,http://airbnb.com/rooms/53236834,https://a0.muscache.com/im/pictures/miso/Hosting-53236834/original/03cdf368-232f-458f-8330-75c53c75287a.jpeg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS151,51956522,1,1,1,Private Room Eglinton West Subway Parking avalable,Private room in bungalow,private_room,http://airbnb.com/rooms/51956522,https://a0.muscache.com/im/pictures/miso/Hosting-51956522/original/b59daf23-edb4-4ef3-b689-4b6b6c5cab43.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS152,21295861,2,1,6,"Toronto Midtown Cozy - Parking incl. 2BR, sleeps 6",Entire home,entire_home,http://airbnb.com/rooms/21295861,https://a0.muscache.com/im/pictures/5addd97c-f5da-46d2-be77-53bd26915c4c.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS153,43898545,2,2,4,Bright 2BR Condo with Amazing View and Parking!,Entire condo,entire_home,http://airbnb.com/rooms/43898545,https://a0.muscache.com/im/pictures/f5a6c204-e123-427f-b282-3b07c2b94bfb.jpg?aki_policy=small,12/12/2022,strict_14_with_grace_period,False,False
TORLIS154,42671571,1,2,2,"Private Room with Queen Bed, R1",Private room in home,private_room,http://airbnb.com/rooms/42671571,https://a0.muscache.com/im/pictures/1326f823-7bc6-4549-b146-b9b4fbfd6f55.jpg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS155,15132324,1,1,1,Room in a Bunglow #2,Private room in bungalow,private_room,http://airbnb.com/rooms/15132324,https://a0.muscache.com/im/pictures/miso/Hosting-15132324/original/e31d2e65-3909-456e-91ab-8bcb985d32ea.jpeg?aki_policy=small,31/07/2023,strict_14_with_grace_period,False,False
TORLIS156,53591235,2,2,4,Luxurious 2 bedroom 2 bath Fully Furnished Condo,Entire condo,entire_home,http://airbnb.com/rooms/53591235,https://a0.muscache.com/im/pictures/miso/Hosting-53591235/original/5a7551f2-9faf-4b5c-8b32-1a82a8b5de8d.jpeg?aki_policy=small,13/12/2022,strict_14_with_grace_period,False,False
TORLIS157,22294136,2,1,3,Two Bedrooms near Toronto Pearson Airport,Private room in bungalow,private_room,http://airbnb.com/rooms/22294136,https://a0.muscache.com/im/pictures/d22839d6-c484-4bad-9b6d-7ed9b875b0b8.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS158,13781103,1,1,5,Parkdale apartment off Queen West,Entire rental unit,entire_home,http://airbnb.com/rooms/13781103,https://a0.muscache.com/im/pictures/c8bd9c7e-2774-419f-b0c1-b97e098cc4e7.jpg?aki_policy=small,31/07/2023,moderate,False,False
TORLIS159,50797136,4,1,10,Quaint 20s style apartment in Toronto,Entire rental unit,entire_home,http://airbnb.com/rooms/50797136,https://a0.muscache.com/im/pictures/07dd249c-ff67-40d2-909e-ff6cbf1b73a1.jpg?aki_policy=small,23/04/2022,flexible,False,False
TORLIS160,248940,Studio,1,3,Basement Apartment perfect for 3,Entire home,entire_home,http://airbnb.com/rooms/248940,https://a0.muscache.com/im/pictures/miso/Hosting-248940/original/3e56fc11-5448-4d7d-ad4f-6508f3c3d6d0.jpeg?aki_policy=small,31/07/2023,flexible,False,False
