reviewId,numberOfReviews,locationRating,communicationRating,overallRating,accuracyRating,valueRating,checkinRating,cleanlinessRating
TORREV436,114,10,10,4.8,9,9,10,9
TORREV437,197,10,10,4.8,10,10,10,10
TORREV438,75,10,10,5,10,10,10,10
TORREV439,49,10,10,4.7,9,9,10,10
TORREV440,5,10,10,5,10,10,10,10
TORREV441,4,10,8,4.8,10,10,9,9
TORREV442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV443,13,10,10,4.9,10,10,10,10
TORREV444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV445,9,9,8,3.8,9,7,9,6
TORREV446,54,10,10,5,10,10,10,10
TORREV447,55,10,10,5,10,10,10,10
TORREV448,34,10,10,5,10,10,10,10
TORREV449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV450,16,10,10,4.9,10,10,10,10
TORREV451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV452,6,10,10,5,10,9,10,10
TORREV453,3,10,10,3.6,9,7,10,7
TORREV454,12,10,9,4.4,9,9,9,10
TORREV455,146,0.0,0.0,4.8,0.0,0.0,0.0,0.0
TORREV456,48,10,9,4.5,9,9,9,8
TORREV457,145,10,10,5,10,10,10,10
TORREV458,140,10,10,4.8,10,10,10,10
TORREV459,67,10,10,4.7,9,9,10,9
TORREV460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV461,3,10,10,5,10,10,10,10
TORREV462,287,10,10,4.9,10,10,10,10
TORREV463,1,10,10,5,10,10,10,10
TORREV464,99,10,10,4.7,10,9,10,10
TORREV465,14,10,10,4.8,10,10,10,10
TORREV466,92,10,10,4.8,10,10,10,10
TORREV467,211,9,10,4.9,9,9,10,9
TORREV468,62,10,10,4.8,10,10,10,10
TORREV469,55,10,10,5,10,10,10,10
TORREV470,45,9,10,4.8,10,10,10,10
TORREV471,9,10,10,4.8,10,10,10,9
TORREV472,45,10,9,4.8,9,9,10,9
TORREV473,37,10,10,4.9,10,9,9,10
TORREV474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV475,0,10,9,4.5,9,9,8,0.0
TORREV476,121,10,10,4.8,10,10,10,10
TORREV477,18,10,10,4.9,10,9,10,10
TORREV478,1,10,10,5,10,10,10,10
TORREV479,7,10,10,5,10,9,10,9
TORREV480,95,10,10,5,10,10,10,10
TORREV481,12,10,8,3.6,9,7,8,8
TORREV482,9,10,10,4.9,10,10,10,10
TORREV483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV485,39,9,10,4.8,10,9,10,10
TORREV486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV487,46,10,10,4.8,10,10,10,10
TORREV488,49,9,10,5,10,10,10,10
TORREV489,65,10,10,4.9,10,10,10,10
TORREV490,53,9,10,4.8,10,9,10,10
TORREV491,117,9,10,4.9,10,10,10,10
TORREV492,12,10,10,4.8,10,9,9,9
TORREV493,47,10,10,5,10,10,10,10
TORREV494,11,10,9,4.8,10,9,10,9
TORREV495,8,10,10,5,10,10,10,10
TORREV496,17,10,10,5,10,10,10,10
TORREV497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORREV498,28,10,10,5,10,10,10,10
TORREV499,61,10,10,5,10,10,10,10
TORREV500,41,10,10,5,10,10,10,10
DUBREV1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV3,8,10,10,5,10,10,10,10
DUBREV4,7,9,10,4.8,9,9,10,9
DUBREV5,2,10,10,5,10,10,10,10
DUBREV6,1,10,10,5,10,10,10,10
DUBREV7,34,9,10,5,10,10,10,10
DUBREV8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV9,2,8,9,4,7,6,9,7
DUBREV10,11,10,9,4.7,10,9,10,9
DUBREV11,2,9,8,3.5,7,8,8,7
DUBREV12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV13,1,10,2,4,6,10,10,10
DUBREV14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV15,17,10,10,4.7,9,9,10,9
DUBREV16,4,10,10,4.8,10,10,10,10
DUBREV17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV18,1,10,10,5,10,10,10,10
DUBREV19,13,10,8,4.1,8,8,9,7
DUBREV20,1,10,10,5,10,10,10,10
DUBREV21,1,8,10,4,10,6,10,10
DUBREV22,8,10,10,4.8,10,9,10,10
DUBREV23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV24,2,9,9,5,9,8,8,9
DUBREV25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV26,3,9,10,5,10,10,9,10
DUBREV27,3,9,9,4.7,9,9,9,9
DUBREV28,2,9,10,4.5,9,9,10,10
DUBREV29,1,8,6,3,6,6,8,8
DUBREV30,1,10,10,5,10,10,10,8
DUBREV31,45,9,10,4.7,10,9,10,9
DUBREV32,4,10,10,4.8,10,10,10,10
DUBREV33,13,10,10,4.8,10,10,9,10
DUBREV34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV35,43,10,10,4.9,10,9,10,9
DUBREV36,16,10,9,4.5,9,9,10,9
DUBREV37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV40,1,2,2,1,2,2,2,2
DUBREV41,10,10,9,4.7,10,9,10,10
DUBREV42,2,5,4,2,4,4,5,5
DUBREV43,1,10,10,5,10,10,10,10
DUBREV44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV45,1,10,10,5,10,10,10,10
DUBREV46,9,9,10,5,10,10,10,9
DUBREV47,1,6,10,3,6,4,2,6
DUBREV48,34,9,9,4.3,9,9,9,9
DUBREV49,21,10,10,4.8,10,9,10,9
DUBREV50,2,10,10,5,10,10,10,10
DUBREV51,30,10,10,4.8,10,10,10,10
DUBREV52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV53,30,10,9,4.6,9,9,10,10
DUBREV54,2,9,9,4,9,9,9,9
DUBREV55,10,10,10,4.8,10,10,10,10
DUBREV56,21,10,10,5,10,10,10,10
DUBREV57,3,9,9,4.3,9,10,8,7
DUBREV58,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV59,3,8,8,3.4,8,7,9,7
DUBREV60,5,5,6,3,7,6,7,8
DUBREV61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV62,4,9,10,5,10,10,10,10
DUBREV63,1,8,6,1,2,6,2,6
DUBREV64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV65,1,8,10,5,8,6,10,8
DUBREV66,22,8,9,4.1,9,9,9,9
DUBREV67,4,9,8,4,10,9,10,10
DUBREV68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV71,13,8,9,4.3,9,9,9,9
DUBREV72,2,9,9,5,10,8,10,9
DUBREV73,7,10,10,5,10,9,10,10
DUBREV74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV75,6,9,10,4.7,9,9,9,10
DUBREV76,2,10,10,5,10,10,10,10
DUBREV77,21,10,10,5,10,10,10,10
DUBREV78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV79,26,10,9,4.4,9,9,10,9
DUBREV80,71,10,10,4.8,10,9,9,10
DUBREV81,15,10,8,4.2,9,8,8,9
DUBREV82,1,10,10,5,10,10,10,10
DUBREV83,12,10,9,4.8,10,9,10,9
DUBREV84,35,10,8,4.3,9,9,8,9
DUBREV85,6,9,10,4.8,10,10,10,10
DUBREV86,11,9,10,5,9,10,10,9
DUBREV87,2,10,10,5,10,10,10,10
DUBREV88,37,8,8,4.2,9,9,9,9
DUBREV89,19,9,10,4.8,9,9,10,9
DUBREV90,1,10,10,4,10,8,6,6
DUBREV91,2,9,6,3.5,8,7,6,8
DUBREV92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV95,4,10,10,5,10,10,10,10
DUBREV96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUBREV97,33,10,9,4.7,9,9,10,9
DUBREV98,31,10,10,4.8,10,9,9,9
DUBREV99,3,10,10,5,10,10,10,10
DUBREV100,2,9,10,4.5,9,9,9,8
